utc_timestamp,AT_temperature,BE_temperature,BG_temperature,CH_temperature,CZ_temperature,DE_temperature,DK_temperature,EE_temperature,ES_temperature,FI_temperature,FR_temperature,GB_temperature,GR_temperature,HR_temperature,HU_temperature,IE_temperature,IT_temperature,LT_temperature,LU_temperature,LV_temperature,NL_temperature,NO_temperature,PL_temperature,PT_temperature,RO_temperature,SE_temperature,SI_temperature,SK_temperature
1981-02-06T03:00:00Z,-4.164,4.017,0.431,-3.858,-6.614,-0.965,-0.94,-9.481,4.541,-17.035,3.959,5.973,8.169,-1.825,-2.974,9.084,1.251,-2.532,1.112,-4.495,3.624,-7.099,-2.486,6.602,-1.55,-5.034,-2.634,-6.273
1981-02-06T04:00:00Z,-4.554,4.123,0.183,-3.815,-7.081,-0.988,-0.577,-9.659,4.415,-17.253,3.983,6.301,8.035,-1.855,-3.126,9.133,1.243,-2.791,1.313,-4.791,4,-6.972,-2.605,6.273,-1.715,-4.97,-2.891,-6.409
1981-02-06T05:00:00Z,-4.914,4.147,-0.008,-3.818,-7.518,-0.949,-0.275,-9.604,4.272,-17.433,4.004,6.606,7.787,-1.996,-3.219,9.251,1.146,-2.981,1.558,-4.79,4.262,-6.459,-2.735,5.991,-1.782,-4.938,-3.179,-6.466
1981-02-06T06:00:00Z,-4.909,4.172,0.251,-3.816,-7.738,-0.775,0.007,-9.282,4.135,-17.53,4.014,6.939,7.8,-1.511,-2.521,9.405,1.346,-2.815,1.732,-4.665,4.433,-5.764,-2.61,5.601,-1.262,-4.849,-2.783,-6.102
1981-02-06T07:00:00Z,-3.666,4.245,0.655,-3.521,-6.403,-0.268,0.435,-8.402,4.679,-16.979,4.274,7.231,7.804,0.455,-0.814,9.519,3.128,-1.923,1.742,-4.043,4.613,-4.972,-1.655,5.49,-0.394,-4.27,-0.53,-4.389
1981-02-06T08:00:00Z,-1.937,4.576,0.999,-2.635,-3.898,0.537,0.89,-7.13,6.863,-15.806,4.868,7.676,7.876,1.957,1.269,9.653,5.014,-0.922,1.911,-2.934,4.927,-4.195,-0.52,6.901,0.3,-3.196,0.947,-2.149
1981-02-06T09:00:00Z,-0.639,5.016,1.309,-1.586,-1.888,1.302,1.222,-5.861,9.17,-14.449,5.604,8.349,8.118,2.876,2.937,9.993,6.474,-0.198,2.162,-1.863,5.239,-3.396,0.401,8.976,0.73,-2.365,2.071,-0.575
1981-02-06T10:00:00Z,0.024,5.529,1.525,-0.592,-0.444,1.999,1.511,-4.842,11.419,-13.039,6.394,9.136,8.356,3.486,3.572,10.368,7.595,0.312,2.56,-1.195,5.657,-2.536,0.926,11.538,1,-1.742,2.873,0.194
1981-02-06T11:00:00Z,0.41,5.997,1.576,-0.021,0.284,2.478,1.769,-4.122,13.256,-11.818,7.111,9.871,8.417,3.835,3.728,10.644,8.226,0.591,2.919,-0.848,6.097,-1.803,1.137,13.714,1.121,-1.303,3.271,0.463
1981-02-06T12:00:00Z,0.604,6.628,1.477,0.273,0.542,2.721,1.927,-3.651,14.626,-10.974,7.618,10.39,8.325,3.853,3.639,10.864,8.485,0.605,3.234,-0.802,6.708,-1.238,1.128,15.243,1.127,-1.047,3.292,0.459
1981-02-06T13:00:00Z,0.57,7.359,1.176,0.405,0.519,2.769,2.064,-3.616,15.426,-10.518,7.92,10.485,8.063,3.564,3.199,10.941,8.405,0.102,3.554,-1.242,7.167,-0.924,0.856,16.205,0.942,-0.948,3.109,0.183
1981-02-06T14:00:00Z,-0.043,7.752,0.683,0.38,-0.1,2.732,2.23,-3.852,15.594,-10.043,8.047,10.239,7.617,2.678,1.564,10.853,7.78,-1.309,3.668,-2.086,7.275,-0.793,-0.223,16.662,0.309,-0.896,2.318,-0.999
1981-02-06T15:00:00Z,-1.498,7.711,0.097,0.116,-1.524,2.613,2.607,-3.693,15.024,-9.084,7.708,9.813,7.022,0.32,-1.261,10.547,6.188,-1.933,3.341,-2.521,7.257,-0.728,-1.687,16.548,-0.756,-0.746,-0.079,-3.472
1981-02-06T16:00:00Z,-2.226,7.584,-0.234,-0.316,-2.472,2.556,3.075,-3.206,12.892,-8.033,6.817,9.227,6.721,-0.882,-2.136,9.98,4.633,-1.742,3.073,-2.568,7.364,-0.638,-2.251,15.346,-1.313,-0.481,-1.192,-4.652
1981-02-06T17:00:00Z,-2.464,7.697,-0.496,-0.538,-2.648,2.639,3.634,-2.709,10.118,-7.141,6.266,8.674,6.48,-1.076,-2.402,9.369,4.012,-1.677,2.987,-2.666,7.626,-0.511,-2.583,12.705,-1.634,-0.172,-1.293,-5.111
1981-02-06T18:00:00Z,-2.416,7.883,-0.729,-0.703,-2.634,2.755,4.259,-2.417,9,-6.342,6.042,8.248,6.288,-1.087,-2.637,8.884,3.649,-1.67,2.993,-2.757,7.79,-0.253,-2.819,11.409,-1.957,0.193,-1.298,-5.49
1981-02-06T19:00:00Z,-2.279,7.966,-0.951,-0.964,-2.392,2.923,4.721,-2.317,8.281,-5.578,5.917,7.917,6.091,-1.004,-2.806,8.464,3.277,-1.797,3.155,-2.739,7.824,-0.286,-2.896,10.715,-2.36,0.559,-1.305,-6.002
1981-02-06T20:00:00Z,-2.153,7.984,-1.17,-1.409,-1.94,3.171,4.676,-2.44,7.706,-4.857,5.771,7.653,5.844,-1.095,-2.929,8.149,2.833,-1.872,3.572,-2.622,7.886,-0.438,-2.858,10.123,-2.787,0.794,-1.669,-6.4
1981-02-06T21:00:00Z,-1.82,8.032,-1.333,-1.657,-1.471,3.44,4.471,-2.566,7.24,-4.225,5.714,7.51,5.712,-1.37,-3.031,8.022,2.451,-1.922,3.918,-2.243,7.957,-0.527,-2.806,9.611,-3.037,0.958,-1.847,-6.435
1981-02-06T22:00:00Z,-1.37,8.013,-1.483,-1.434,-0.996,3.649,4.134,-2.473,6.852,-3.73,5.705,7.44,5.612,-1.503,-3.059,8.075,2.214,-1.987,4.195,-1.848,7.861,-0.569,-2.656,9.111,-3.244,1.015,-1.711,-6.278
1981-02-06T23:00:00Z,-0.998,7.93,-1.619,-1.263,-0.595,3.776,3.868,-2.219,6.497,-3.286,5.677,7.337,5.491,-1.557,-3.035,8.208,2.122,-1.879,4.226,-1.574,7.692,-0.605,-2.291,8.843,-3.448,1.047,-1.676,-5.942
1981-02-07T00:00:00Z,-0.839,7.819,-1.804,-1.129,-0.27,3.865,3.757,-1.887,6.181,-2.929,5.707,7.175,5.386,-1.548,-2.895,8.454,2.016,-1.563,4.116,-1.388,7.478,-0.585,-1.761,8.571,-3.734,1.017,-1.775,-5.812
1981-02-07T01:00:00Z,-0.675,7.685,-2.039,-1.023,0.013,3.892,3.745,-1.575,5.92,-2.688,5.762,7.094,5.35,-1.48,-2.925,8.812,1.948,-1.268,3.996,-1.21,7.253,-0.585,-1.222,8.172,-4.101,0.905,-1.606,-5.616
1981-02-07T02:00:00Z,-0.558,7.611,-2.285,-0.839,0.261,3.86,3.734,-1.19,5.704,-2.52,5.8,7.162,5.4,-1.102,-2.672,9.208,1.932,-0.959,3.856,-0.887,6.967,-0.683,-0.701,7.685,-4.507,0.731,-1.12,-4.943
1981-02-07T03:00:00Z,-0.613,7.534,-2.509,-0.696,0.488,3.779,3.642,-0.868,5.572,-2.377,5.743,7.277,5.501,-0.763,-2.249,9.273,1.897,-0.599,3.822,-0.56,6.737,-0.771,-0.154,7.308,-4.933,0.549,-1.263,-4.271
1981-02-07T04:00:00Z,-0.41,7.516,-2.741,-0.615,0.813,3.665,3.533,-0.527,5.441,-2.248,5.735,7.448,5.696,-0.75,-1.845,9.033,1.742,-0.286,3.894,-0.23,6.586,-0.859,0.396,7.081,-5.343,0.337,-1.745,-3.598
1981-02-07T05:00:00Z,-0.135,7.5,-2.896,-0.472,0.985,3.582,3.463,-0.141,5.406,-2.105,5.769,7.685,5.987,-0.764,-1.608,8.671,1.557,0,3.99,0.153,6.427,-1.067,0.793,6.847,-5.552,0.206,-1.825,-3.071
1981-02-07T06:00:00Z,0.014,7.559,-1.996,-0.288,1.059,3.513,3.321,0.203,5.306,-1.992,5.806,7.927,6.619,-0.139,-1.242,8.413,1.913,0.295,4.196,0.342,6.307,-1.366,1.156,6.668,-4.374,0.058,-1.292,-2.54
1981-02-07T07:00:00Z,0.735,7.652,-0.399,0.077,1.269,3.563,3.241,0.495,5.906,-1.895,6.111,8.109,7.312,1.203,-0.433,8.283,3.809,0.765,4.425,0.603,6.253,-1.834,1.687,6.606,-2.218,0.023,0.386,-1.639
1981-02-07T08:00:00Z,1.532,7.906,0.911,0.544,1.561,3.788,3.408,0.729,8.22,-1.759,6.834,8.324,8.125,2.529,0.532,8.336,5.762,1.294,4.926,0.858,6.536,-1.884,2.283,7.942,-0.319,0.246,2.213,-0.598
1981-02-07T09:00:00Z,2.381,8.247,1.91,0.923,1.876,4.163,3.794,0.908,10.611,-1.596,7.629,8.741,8.803,3.848,1.397,8.631,7.447,1.699,5.443,1.008,6.993,-1.577,2.824,10.064,0.91,0.615,3.873,0.421
1981-02-07T10:00:00Z,3.244,8.674,2.588,1.226,2.164,4.689,4.236,1.039,12.927,-1.436,8.556,9.255,9.225,4.938,2.191,9.025,8.998,1.955,5.913,1.04,7.366,-1.326,3.309,12.707,1.637,0.98,5.288,1.361
1981-02-07T11:00:00Z,3.706,9.196,2.921,1.451,2.464,5.147,4.507,0.999,14.716,-1.346,9.506,9.662,9.411,5.765,2.881,9.398,10.089,2.094,6.27,1.04,7.679,-1.098,3.679,14.939,1.972,1.184,6.157,1.974
1981-02-07T12:00:00Z,3.713,9.793,2.836,1.614,2.555,5.357,4.563,0.872,15.977,-1.403,10.277,9.92,9.413,6.222,3.444,9.765,10.73,2.042,6.576,1.069,8.079,-0.941,3.894,16.647,1.923,1.141,6.476,2.184
1981-02-07T13:00:00Z,3.421,10.335,2.285,1.725,2.299,5.333,4.537,0.642,16.712,-1.732,10.609,10.049,9.138,6.18,3.418,10.057,10.914,1.774,6.871,1.011,8.554,-0.925,3.764,17.663,1.322,0.865,6.281,2.116
1981-02-07T14:00:00Z,2.709,10.458,0.984,1.763,1.82,5.155,4.276,0.296,16.882,-2.325,10.508,9.964,8.538,5.038,2.554,10.191,10.363,1.392,6.978,0.851,8.923,-1.064,3.254,18.064,-0.174,0.305,4.356,1.478
1981-02-07T15:00:00Z,1.929,10.037,-1.19,1.641,1.3,4.782,3.616,0.001,16.338,-2.753,9.818,9.556,7.268,3.083,1.031,10.142,8.643,1.044,6.66,0.648,8.725,-1.463,2.624,17.998,-1.763,-0.395,2.362,0.5
1981-02-07T16:00:00Z,1.468,9.386,-2.251,1.485,1.052,4.404,2.828,-0.119,14.263,-3.022,8.491,8.985,6.548,2.027,0.774,9.915,6.895,0.789,6.443,0.408,8.24,-2.073,2.27,17.055,-2.382,-0.944,1.387,0.116
1981-02-07T17:00:00Z,1.313,8.754,-2.977,1.458,1.018,4.337,2.627,-0.198,11.49,-3.341,7.73,8.62,6.212,1.693,1.056,9.616,6.249,0.532,6.688,0.004,8.147,-2.547,1.986,15.329,-2.678,-1.427,1.305,0.01
1981-02-07T18:00:00Z,1.265,8.057,-3.649,1.49,0.958,4.396,2.706,-0.346,10.373,-3.774,7.348,8.442,5.825,1.492,1.17,9.483,5.754,0.329,6.801,-0.286,7.899,-2.864,1.726,14.141,-2.904,-1.841,1.33,0.042
1981-02-07T19:00:00Z,1.248,7.55,-4.152,1.592,0.913,4.451,2.828,-0.637,9.67,-4.238,6.967,8.317,5.489,1.461,1.16,9.444,5.323,0.173,6.649,-0.469,7.536,-2.562,1.491,13.062,-2.981,-2.259,1.347,-0.04
1981-02-07T20:00:00Z,1.087,7.278,-4.394,1.697,0.892,4.382,3.014,-1.215,9.041,-4.681,6.626,8.285,5.16,1.445,1.03,9.478,5.015,-0.004,6.136,-0.694,7.243,-2.068,1.331,12.158,-2.852,-2.488,1.406,-0.168
1981-02-07T21:00:00Z,1.118,7.255,-4.302,1.849,0.953,4.467,3.275,-1.989,8.547,-5.05,6.384,8.374,4.86,1.544,0.973,9.566,4.799,-0.161,5.655,-0.934,7.164,-1.656,1.22,11.349,-2.74,-2.439,1.559,-0.164
1981-02-07T22:00:00Z,1.298,7.274,-3.99,1.863,1.038,4.62,3.518,-2.675,8.06,-5.322,6.203,8.427,4.579,1.758,1.06,9.592,4.638,-0.376,5.513,-1.293,7.154,-1.454,1.088,10.697,-2.63,-2.145,1.702,-0.048
1981-02-07T23:00:00Z,1.426,7.304,-3.589,1.708,1.092,4.682,3.801,-3.323,7.64,-5.545,6.066,8.375,4.491,2.01,1.138,9.496,4.537,-0.862,5.284,-1.964,7.19,-1.306,1.078,10.293,-2.579,-1.812,1.936,-0.087
1981-02-08T00:00:00Z,1.497,7.407,-3.397,1.531,1.267,4.693,4.203,-3.874,7.267,-5.737,5.951,8.257,4.447,2.146,1.192,9.287,4.442,-1.474,4.816,-2.717,7.182,-1.09,1.102,9.833,-2.465,-1.572,1.963,-0.117
1981-02-08T01:00:00Z,1.541,7.501,-3.411,1.424,1.291,4.684,4.637,-4.388,6.914,-5.905,5.835,8.108,4.416,2.202,1.227,8.931,4.326,-2.015,4.409,-3.448,7.323,-0.796,1.175,9.453,-2.317,-1.336,1.702,-0.163
1981-02-08T02:00:00Z,1.564,7.537,-3.559,1.36,1.374,4.693,4.917,-4.916,6.616,-5.985,5.725,7.956,4.257,2.223,1.346,8.433,4.207,-2.409,4.249,-4.017,7.429,-0.572,1.335,9.168,-2.131,-1.082,1.38,-0.108
1981-02-08T03:00:00Z,1.671,7.437,-3.288,1.183,1.357,4.71,5.183,-5.352,6.263,-6.143,5.544,7.791,3.99,2.17,1.404,7.918,4.052,-2.628,4.14,-4.343,7.42,-0.433,1.487,8.838,-1.979,-0.859,1.291,0.059
1981-02-08T04:00:00Z,1.604,7.222,-2.8,0.925,1.312,4.707,5.67,-5.42,5.911,-6.286,5.327,7.648,3.93,2.122,1.53,7.459,3.906,-2.661,4.091,-4.405,7.395,-0.365,1.634,8.543,-2.009,-0.475,1.342,0.179
1981-02-08T05:00:00Z,1.24,7.013,-2.209,0.671,1.239,4.724,5.906,-5.214,5.628,-6.337,5.109,7.481,4.284,2.109,1.69,7.093,3.784,-2.406,4.407,-4.314,7.396,-0.308,1.838,8.399,-2.019,0.057,1.303,0.262
1981-02-08T06:00:00Z,1.277,6.842,-0.972,0.461,1.365,4.731,5.837,-4.884,5.407,-6.345,4.846,7.238,5.743,2.71,1.961,6.799,4.141,-1.855,4.329,-3.904,7.348,-0.282,2.134,8.334,-0.891,0.478,1.721,0.407
1981-02-08T07:00:00Z,2.36,6.888,0.634,0.653,1.929,4.962,5.653,-4.174,5.991,-6.149,5.037,6.953,7.048,4.692,2.834,6.515,6.055,-1.116,4.387,-2.976,7.286,-0.446,2.621,8.372,0.489,0.893,4.164,1.038
1981-02-08T08:00:00Z,3.659,7.166,2.337,1.206,2.599,5.411,5.443,-3.444,8.749,-5.761,5.75,7.059,8.324,6.31,4.283,6.317,8.148,-0.574,4.794,-2.188,7.306,-0.507,3.189,10.154,1.568,1.232,6.443,1.646
1981-02-08T09:00:00Z,4.88,7.451,3.566,1.884,3.304,5.883,5.292,-2.669,11.104,-5.175,6.64,7.474,9.415,7.837,5.917,6.287,9.984,-0.056,5.361,-1.51,7.42,-0.337,3.729,12.098,2.351,1.539,8.003,2.431
1981-02-08T10:00:00Z,5.77,7.708,4.273,2.422,3.892,6.288,5.293,-2.174,13.424,-4.601,7.598,7.943,10.072,9.393,7.279,6.393,11.403,0.512,5.944,-0.843,7.643,-0.098,4.252,14.213,2.797,1.878,9.435,3.183
1981-02-08T11:00:00Z,6.237,7.92,4.444,2.872,4.304,6.571,5.369,-1.963,15.231,-4.213,8.471,8.276,10.544,10.426,8.187,6.519,12.398,0.93,6.373,-0.21,7.866,-0.019,4.791,15.888,3.114,2.133,10.258,3.774
1981-02-08T12:00:00Z,6.279,8.143,4.085,3.124,4.452,6.647,5.475,-1.919,16.376,-4.048,9.108,8.503,10.78,10.838,8.663,6.637,12.918,1.249,6.629,0.306,8.021,-0.176,5.12,16.786,3.342,2.283,10.484,4.092
1981-02-08T13:00:00Z,5.926,8.331,3.573,3.209,4.22,6.516,5.374,-1.92,16.911,-4.11,9.441,8.61,10.566,10.682,8.544,6.712,12.923,1.691,6.695,0.685,8.024,-0.571,5.14,17.112,3.036,2.177,10.061,4.005
1981-02-08T14:00:00Z,5.039,8.296,2.668,3.057,3.502,6.136,4.971,-1.837,16.855,-4.28,9.356,8.459,9.8,9.475,7.347,6.676,12.283,2.101,6.321,1.061,7.879,-0.998,4.923,16.985,1.937,1.761,8.572,3.473
1981-02-08T15:00:00Z,3.598,7.905,1.171,2.434,2.568,5.358,4.26,-1.521,16.123,-4.437,8.565,7.874,7.778,7.213,5.06,6.389,10.106,2.241,5.539,1.162,7.514,-1.579,4.641,16.558,0.846,1.064,6.023,2.621
1981-02-08T16:00:00Z,2.467,7.283,0.705,1.618,1.962,4.441,3.57,-1.106,13.875,-4.592,6.643,6.984,6.932,5.925,3.965,5.857,7.698,2.142,4.391,1.133,7.075,-2.063,4.44,15.367,0.816,0.224,4.344,1.941
1981-02-08T17:00:00Z,1.932,6.866,0.53,1.062,1.707,3.934,3.076,-0.804,11.136,-4.729,5.658,6.373,6.679,5.42,3.057,5.33,6.773,1.929,3.746,0.94,6.831,-2.326,4.18,12.922,0.869,-0.375,3.52,1.55
1981-02-08T18:00:00Z,1.44,6.463,0.512,0.585,1.556,3.499,2.649,-0.558,9.976,-4.895,5.276,6.075,6.403,5.01,2.392,5.016,6.197,1.826,3.221,0.797,6.642,-2.525,3.855,11.852,0.871,-0.818,3.088,1.233
1981-02-08T19:00:00Z,0.99,6.036,0.499,0.188,1.481,3.132,2.34,-0.512,9.243,-5.117,4.913,5.88,6.028,4.617,2.11,4.694,5.692,1.801,2.981,0.841,6.481,-2.71,3.484,11.48,0.808,-1.235,2.868,1.051
1981-02-08T20:00:00Z,0.555,5.576,0.485,-0.292,1.449,2.843,2.065,-0.646,8.689,-5.405,4.511,5.823,5.609,3.982,1.89,4.354,5.297,1.663,2.65,0.649,6.313,-3.094,3.009,11.217,0.739,-1.657,2.725,0.885
1981-02-08T21:00:00Z,0.277,5.285,0.428,-0.522,1.395,2.729,1.957,-0.859,8.248,-5.667,4.22,5.776,5.37,3.604,1.753,4.05,5.21,1.411,2.454,0.312,6.202,-3.435,2.481,10.906,0.739,-1.919,2.749,0.73
1981-02-08T22:00:00Z,0.162,5.094,0.299,-0.576,1.308,2.589,1.872,-1.082,7.832,-5.904,3.95,5.678,5.247,3.58,1.618,3.837,5.26,1.125,2.155,0.176,6.041,-3.693,1.943,10.58,0.783,-2.014,2.923,0.552
1981-02-08T23:00:00Z,0.061,5.009,0.165,-0.621,1.271,2.375,1.768,-1.294,7.467,-6.152,3.723,5.585,5.194,3.63,1.415,3.675,5.282,0.702,1.775,0.052,5.832,-3.922,1.462,10.397,0.777,-2.133,2.817,0.352
1981-02-09T00:00:00Z,-0.043,4.934,0.18,-0.683,1.262,2.129,1.695,-1.461,7.182,-6.419,3.547,5.469,5.15,3.693,1.191,3.505,5.243,0.175,1.219,-0.06,5.664,-3.943,1.101,10.274,0.666,-2.235,2.515,0.281
1981-02-09T01:00:00Z,-0.131,4.849,0.259,-0.575,1.309,1.928,1.641,-1.67,6.948,-6.652,3.414,5.326,5.082,3.711,1.017,3.264,5.205,-0.229,0.86,-0.085,5.621,-3.883,0.837,10.072,0.464,-2.287,2.36,0.418
1981-02-09T02:00:00Z,-0.211,4.771,0.334,-0.422,1.288,1.812,1.554,-1.925,6.792,-6.895,3.287,5.167,5.032,3.627,0.873,2.897,5.138,-0.51,0.405,-0.097,5.556,-3.954,0.689,9.655,0.28,-2.326,2.317,0.338
1981-02-09T03:00:00Z,-0.34,4.63,0.304,-0.245,1.175,1.66,1.52,-2.122,6.688,-7.078,3.155,5.059,5.05,3.374,0.704,2.674,5.036,-0.782,0.284,-0.152,5.385,-4.022,0.627,9.25,0.137,-2.44,2.218,0.164
1981-02-09T04:00:00Z,-0.444,4.568,0.206,-0.055,0.986,1.555,1.354,-2.258,6.595,-7.245,3.058,4.985,5.1,3.085,0.501,2.689,4.912,-1.009,0.241,-0.3,5.241,-4.199,0.572,9.166,-0.006,-2.709,2.08,0.017
1981-02-09T05:00:00Z,-0.514,4.535,0.321,-0.113,0.721,1.494,1.241,-2.362,6.524,-7.368,2.924,4.925,5.409,2.883,0.245,2.867,4.74,-1.129,0.216,-0.521,5.077,-4.478,0.529,9.202,0.031,-3,1.981,-0.244
1981-02-09T06:00:00Z,-0.14,4.502,1.709,-0.257,0.706,1.452,1.08,-2.385,6.429,-7.468,2.74,4.835,7.52,3.202,1.061,3.033,5.035,-0.967,0.3,-0.714,4.988,-4.753,0.69,9.271,1.181,-3.231,2.114,0.179
1981-02-09T07:00:00Z,1.802,4.575,3.042,0.263,1.745,2.022,1.25,-2.241,6.977,-7.152,3.292,4.753,9.522,5.02,3.039,3.105,6.515,-0.354,1.016,-0.714,5.037,-4.859,1.501,9.44,2.423,-3.012,3.894,1.62
1981-02-09T08:00:00Z,3.892,4.968,4.337,1.645,2.929,3.078,2.018,-1.975,8.783,-6.441,4.606,4.739,11.394,6.553,5.013,3.221,8.117,0.396,2.209,-0.523,5.295,-4.13,2.516,10.845,3.703,-2.273,5.718,2.852
1981-02-09T09:00:00Z,5.877,5.704,5.474,3.176,4.097,4.044,2.741,-1.715,10.291,-5.567,5.907,4.737,12.708,8.216,7.182,3.613,9.692,0.95,3.133,-0.321,5.768,-3.147,3.543,11.815,4.907,-1.333,7.237,3.982
1981-02-09T10:00:00Z,6.908,6.716,6.462,3.758,5.06,5.071,3.464,-1.512,11.77,-4.879,7.124,4.764,13.358,9.665,8.738,4.084,10.921,1.148,4.54,-0.232,6.355,-2.197,4.227,12.626,5.835,-0.444,8.223,4.798
1981-02-09T11:00:00Z,7.325,7.233,7.054,3.96,5.638,5.856,3.844,-1.359,12.783,-4.51,7.839,4.783,13.713,10.289,9.568,4.556,11.63,1.119,6.322,-0.22,6.827,-1.552,4.554,13.451,6.389,0.181,8.822,5.18
1981-02-09T12:00:00Z,7.336,7.423,7.257,4.06,5.816,6.21,3.9,-1.351,13.363,-4.595,8.112,4.68,13.774,10.369,9.7,4.911,11.95,0.933,6.936,-0.282,7.117,-1.311,4.541,13.822,6.45,0.367,8.859,5.159
1981-02-09T13:00:00Z,6.921,7.425,6.933,4.038,5.374,6.236,3.682,-1.61,13.563,-5.184,8.016,4.424,13.483,10.031,9.139,5.067,11.829,0.52,6.966,-0.477,7.194,-1.513,4.059,13.797,5.753,0.068,8.421,4.726
1981-02-09T14:00:00Z,5.667,7.145,5.242,3.765,4.09,5.688,3.036,-2.139,13.342,-6.102,7.576,4.1,12.522,8.892,7.115,4.952,11.243,-0.218,6.531,-0.873,7.006,-2.518,2.715,13.569,3.647,-0.971,7.201,3.491
1981-02-09T15:00:00Z,2.714,6.356,2.537,3.112,2.313,4.216,2.002,-2.606,12.608,-6.674,6.857,3.733,10.529,6.066,4.04,4.639,9.612,-1.035,5.379,-1.266,6.456,-3.693,1.041,13.14,1.331,-2.307,3.681,1.988
1981-02-09T16:00:00Z,1.013,5.199,1.643,2.39,0.882,2.931,1.742,-2.896,11.252,-6.9,5.871,3.196,9.726,4.272,3.003,3.885,7.747,-1.644,4.336,-1.602,5.705,-4.286,0.421,12.417,0.654,-2.979,1.572,1.294
1981-02-09T17:00:00Z,0.503,4.688,1.233,1.439,0.198,2.459,1.732,-3.191,9.583,-7.041,5.171,2.673,9.467,3.627,2.659,2.7,7.101,-2.122,4.298,-1.915,5.352,-4.616,0.023,11.326,0.236,-3.256,1.426,0.976
1981-02-09T18:00:00Z,-0.004,4.402,0.911,0.504,-0.117,2.218,1.517,-3.508,8.862,-7.206,4.864,2.251,9.168,3.242,2.254,2.231,6.679,-2.581,4.037,-2.164,5.057,-4.975,-0.332,10.382,-0.108,-3.486,1.468,0.763
1981-02-09T19:00:00Z,-0.344,4.146,0.635,0.14,-0.321,2.16,1.248,-3.752,8.423,-7.32,4.586,1.822,8.829,2.982,1.726,1.983,6.306,-3.107,3.642,-2.312,4.753,-5.284,-0.611,9.66,-0.35,-3.721,1.453,0.64
1981-02-09T20:00:00Z,-0.37,3.915,0.433,-0.154,-0.33,2.141,1.043,-3.933,8.028,-7.42,4.381,1.49,8.463,2.716,1.165,1.839,5.992,-3.541,3.129,-2.19,4.427,-5.429,-0.757,9.022,-0.495,-3.958,1.4,0.515
1981-02-09T21:00:00Z,-0.452,3.675,0.362,-0.384,-0.374,2.153,0.85,-4.018,7.692,-7.454,4.221,1.291,8.108,2.615,0.717,1.676,5.711,-3.825,2.677,-1.968,4.098,-5.531,-0.719,8.48,-0.585,-4.394,1.413,0.385
1981-02-09T22:00:00Z,-0.784,3.507,0.343,-0.268,-0.439,2.187,0.64,-4.068,7.446,-7.527,4.135,1.148,7.805,2.626,0.38,1.284,5.519,-3.912,2.384,-1.801,3.84,-5.616,-0.642,8.039,-0.661,-4.854,1.34,0.201
1981-02-09T23:00:00Z,-1.124,3.453,0.357,-0.018,-0.383,2.211,0.483,-4.112,7.152,-7.609,4.018,0.995,7.543,2.593,0.277,1.104,5.423,-3.97,2.11,-1.877,3.741,-5.721,-0.682,7.647,-0.705,-5.173,1.183,0.037
1981-02-10T00:00:00Z,-1.134,3.453,0.354,0.1,-0.275,2.187,0.378,-4.094,6.849,-7.628,3.791,0.825,7.241,2.657,0.479,0.986,5.297,-3.92,1.867,-2.073,3.712,-5.842,-0.774,7.376,-0.719,-5.389,1.063,-0.091
1981-02-10T01:00:00Z,-1.1,3.474,0.381,0.074,-0.238,2.115,0.316,-4.006,6.566,-7.61,3.409,0.597,6.899,2.655,0.546,0.9,5.179,-3.923,1.696,-2.285,3.725,-5.956,-0.795,7.091,-0.652,-5.48,1.03,-0.168
1981-02-10T02:00:00Z,-0.963,3.369,0.458,0.062,-0.138,2.013,0.329,-3.941,6.266,-7.657,2.951,0.396,6.657,2.539,0.288,0.861,5.088,-3.921,1.592,-2.54,3.754,-6.141,-0.77,6.773,-0.679,-5.643,0.903,-0.242
1981-02-10T03:00:00Z,-0.818,3.142,0.465,0.001,-0.064,1.901,0.34,-3.98,6.027,-7.774,2.642,0.227,6.529,2.632,-0.005,0.886,5.058,-3.887,1.762,-2.805,3.777,-6.252,-0.719,6.462,-0.94,-5.837,0.712,-0.282
1981-02-10T04:00:00Z,-0.766,2.812,0.318,-0.119,-0.031,1.727,0.378,-4.144,5.845,-8.008,2.423,0.061,6.437,2.487,-0.165,0.918,5.056,-3.906,2.063,-3.071,3.71,-6.247,-0.651,6.281,-1.295,-5.973,0.579,-0.273
1981-02-10T05:00:00Z,-0.666,2.37,0.329,-0.083,0.004,1.64,0.427,-4.274,5.658,-8.251,2.18,0.004,6.512,2.389,-0.279,0.942,5.08,-3.961,2.067,-3.209,3.513,-6.123,-0.538,6.185,-1.334,-6.051,0.684,-0.265
1981-02-10T06:00:00Z,-0.161,1.952,2.346,-0.02,0.276,1.681,0.453,-4.276,5.465,-8.389,1.91,-0.026,8.075,2.935,0.063,1,5.455,-3.413,1.592,-3.075,3.238,-5.986,-0.118,5.969,-0.012,-6.069,1.158,-0.054
1981-02-10T07:00:00Z,1.237,1.842,4.524,0.303,1.153,2.175,0.524,-3.8,5.709,-8.005,2.037,0.037,9.755,4.453,0.931,1.092,6.553,-1.959,0.936,-2.144,2.941,-5.893,0.695,5.869,1.648,-5.517,2.138,0.391
1981-02-10T08:00:00Z,2.723,2.165,6.439,0.557,2.121,2.711,0.647,-3.166,6.737,-7.286,3.033,0.828,11.506,5.978,2.159,1.57,7.619,-0.397,0.9,-1.199,2.878,-5.627,1.568,7.292,3.333,-4.469,3.177,0.915
